rating,date,content,cleaned_content,month,season,tokens,review_length
5,2022-05-26,더우니까 매인 들이키게되는군요.물보다 청량감이 높다보니 얼음넣고 벌컥하기엔 탁,더우니까 매인 들이키게되는군요물보다 청량감이 높다보니 얼음넣고 벌컥하기엔 탁,5,Spring,더우니까 매인 들이키게되는군요물보다 청량감이 높다보니 얼음넣고 벌컥하기엔 탁,42
5,2022-05-23,떨어지면 항상 재구매 합니다,떨어지면 항상 재구매 합니다,5,Spring,떨어지면 항상 재구매 합니다,15
5,2022-05-21,맛나용!늘 떨어지지않게 구매합니당😍,맛나용늘 떨어지지않게 구매합니당,5,Spring,맛나용늘 떨어지지않게 구매합니당,17
5,2022-05-21,제로라서 안심하고 마셔요.날더워지니 많이 마시게 되요,제로라서 안심하고 마셔요날더워지니 많이 마시게 되요,5,Spring,제로라서 안심하고 마셔요날더워지니 많이 마시게 되요,28
5,2022-05-18,좋아요 아주아주 좋아요,좋아요 아주아주 좋아요,5,Spring,좋아요 아주아주 좋아요,12
5,2022-05-14,좋아요 자주먹는 제로 코카콜라입니다,좋아요 자주먹는 제로 코카콜라입니다,5,Spring,좋아요 자주먹는 제로 코카콜라입니다,19
4,2022-05-12,맛있습니다.좀만 더 가격이 낮았으면 좋겠네요.,맛있습니다좀만 더 가격이 낮았으면 좋겠네요,5,Spring,맛있습니다좀만 더 가격이 낮았으면 좋겠네요,23
5,2022-05-09,너무 좋아요~너무 좋아요~,너무 좋아요너무 좋아요,5,Spring,너무 좋아요너무 좋아요,12
5,2022-05-07,매번주문해서 먹고있어어요,매번주문해서 먹고있어어요,5,Spring,매번주문해서 먹고있어어요,13
2,2022-05-06,배송은 빨리 잘 받았습니다. 그런데 왜이렇게 탄산이 약하죠? 다른 곳에서 산 제로콜라와 너무 비교되네요. 여러개 뜯어봐도 모두 탄산이 약해서 무슨 맛으로 먹는지 모르겠어요. 리뷰 귀찮아서 잘 안쓰는데 속은 기분이라 쓰러왔어요.,배송은 빨리 잘 받았습니다 그런데 왜이렇게 탄산이 약하죠 다른 곳에서 산 제로콜라와 너무 비교되네요 여러개 뜯어봐도 모두 탄산이 약해서 무슨 맛으로 먹는지 모르겠어요 리뷰 귀찮아서 잘 안쓰는데 속은 기분이라 쓰러왔어요,5,Spring,배송은 빨리 잘 받았습니다 그런데 왜이렇게 탄산이 약하죠 다른 곳에서 산 제로콜라와 너무 비교되네요 여러개 뜯어봐도 모두 탄산이 약해서 무슨 맛으로 먹는지 모르겠어요 리뷰 귀찮아서 잘 안쓰는데 속은 기분이라 쓰러왔어요,121
5,2022-05-03,가격이점점오르네요...ㅠㅠ,가격이점점오르네요,5,Spring,가격이점점오르네요,9
5,2022-04-30,"만족합니다
빠른 배송과 저렴하게 구매했네요 ^^",만족합니다 빠른 배송과 저렴하게 구매했네요,4,Spring,만족합니다 빠른 배송과 저렴하게 구매했네요,23
5,2022-04-30,"매번 여기서 시키는데 , 완전 강추입니다.",매번 여기서 시키는데 완전 강추입니다,4,Spring,매번 여기서 시키는데 완전 강추입니다,20
5,2022-04-29,코카는 롯데가 가장 가성비 굿,코카는 롯데가 가장 가성비 굿,4,Spring,코카는 롯데가 가장 가성비 굿,16
5,2022-04-28,살찔 염려가 적어서 좋아요,살찔 염려가 적어서 좋아요,4,Spring,살찔 염려가 적어서 좋아요,14
5,2022-04-27,배송 빨리 왔고 롯데온에서 저렴하게 샀어요. 처음 먹었는데 제 입맛에 맛있어요. 잘 먹고 있습니다~^^,배송 빨리 왔고 롯데온에서 저렴하게 샀어요 처음 먹었는데 제 입맛에 맛있어요 잘 먹고 있습니다,4,Spring,배송 빨리 왔고 롯데온에서 저렴하게 샀어요 처음 먹었는데 제 입맛에 맛있어요 잘 먹고 있습니다,52
4,2022-04-27,제로 콜라를 먹으니 일반콜라는 아예 안 먹네요.뒷맛이 깔끔하데요,제로 콜라를 먹으니 일반콜라는 아예 안 먹네요뒷맛이 깔끔하데요,4,Spring,제로 콜라를 먹으니 일반콜라는 아예 안 먹네요뒷맛이 깔끔하데요,34
5,2022-04-26,"전에 제로콜라 주문하고 다 먹어서 재주문 했어요.
냉장고에 넣고 하나씩 꺼내 먹으면 최고~",전에 제로콜라 주문하고 다 먹어서 재주문 했어요 냉장고에 넣고 하나씩 꺼내 먹으면 최고,4,Spring,전에 제로콜라 주문하고 다 먹어서 재주문 했어요 냉장고에 넣고 하나씩 꺼내 먹으면 최고,48
5,2022-04-26,제로콜라 최고에여ㅎㅎㅎㅆ,제로콜라 최고에여,4,Spring,제로콜라 최고에여,9
5,2022-04-25,제로콜라 먹다가 그냥 콜라 못먹겠어요! 롯데온이 저렴해서 항상 주문합니다!,제로콜라 먹다가 그냥 콜라 못먹겠어요 롯데온이 저렴해서 항상 주문합니다,4,Spring,제로콜라 먹다가 그냥 콜라 못먹겠어요 롯데온이 저렴해서 항상 주문합니다,39
5,2022-04-22,저렴하게 구입했어요.,저렴하게 구입했어요,4,Spring,저렴하게 구입했어요,10
5,2022-04-22,꾸준히 구입하는 제품입니다.,꾸준히 구입하는 제품입니다,4,Spring,꾸준히 구입하는 제품입니다,14
5,2022-04-22,맛있어요^^♡♡♡♡,맛있어요,4,Spring,맛있어요,4
5,2022-04-22,행사가격으로 저렴하게 구매하였네요..빠른 배송 감사합니다.,행사가격으로 저렴하게 구매하였네요빠른 배송 감사합니다,4,Spring,행사가격으로 저렴하게 구매하였네요빠른 배송 감사합니다,29
5,2022-04-21,제로콜라 계속 구매하는 제품인데 한번에 먹기 적당한 양이고 이번 구매가 가격할인이 제일 좋았어요.,제로콜라 계속 구매하는 제품인데 한번에 먹기 적당한 양이고 이번 구매가 가격할인이 제일 좋았어요,4,Spring,제로콜라 계속 구매하는 제품인데 한번에 먹기 적당한 양이고 이번 구매가 가격할인이 제일 좋았어요,53
5,2022-04-21,좋아요. 제로콜라중에.젤 맛있고 여기가 저렴해요,좋아요 제로콜라중에젤 맛있고 여기가 저렴해요,4,Spring,좋아요 제로콜라중에젤 맛있고 여기가 저렴해요,24
5,2022-04-20,제품도 빨리 배송되고 종종 시켜먹습니다,제품도 빨리 배송되고 종종 시켜먹습니다,4,Spring,제품도 빨리 배송되고 종종 시켜먹습니다,21
5,2022-04-20,"코카콜라 맛있다, 제로칼로리라 좋네요.",코카콜라 맛있다 제로칼로리라 좋네요,4,Spring,코카콜라 맛있다 제로칼로리라 좋네요,19
5,2022-04-18,늘 재구매합니다. 빠르고 맛있어요. 강추합니다. 가격도 싸고..ㅎㅎ,늘 재구매합니다 빠르고 맛있어요 강추합니다 가격도 싸고,4,Spring,늘 재구매합니다 빠르고 맛있어요 강추합니다 가격도 싸고,30
5,2022-04-17,잘받았습니다....,잘받았습니다,4,Spring,잘받았습니다,6
5,2022-04-16,빠른배송감사합니다 ...,빠른배송감사합니다,4,Spring,빠른배송감사합니다,9
5,2022-04-16,저렴하게 잘 샀습니다,저렴하게 잘 샀습니다,4,Spring,저렴하게 잘 샀습니다,11
5,2022-04-16,제로 콜라 너무먹어서 걱정이네요,제로 콜라 너무먹어서 걱정이네요,4,Spring,제로 콜라 너무먹어서 걱정이네요,17
2,2022-04-16,맛이 변했어요.... 안좋은 의미로,맛이 변했어요 안좋은 의미로,4,Spring,맛이 변했어요 안좋은 의미로,15
5,2022-04-16,콜라는 진리죠 항상 최고입니다,콜라는 진리죠 항상 최고입니다,4,Spring,콜라는 진리죠 항상 최고입니다,16
5,2022-04-16,자주 구매하는 상품이예요,자주 구매하는 상품이예요,4,Spring,자주 구매하는 상품이예요,13
5,2022-04-16,유통기한도 길고 항상 애용합니다,유통기한도 길고 항상 애용합니다,4,Spring,유통기한도 길고 항상 애용합니다,17
5,2022-04-16,빠른배송 감사합니다,빠른배송 감사합니다,4,Spring,빠른배송 감사합니다,10
5,2022-04-16,코카콜라도 먹을만 해요,코카콜라도 먹을만 해요,4,Spring,코카콜라도 먹을만 해요,12
5,2022-04-16,늘 구매하는 제품입니다.,늘 구매하는 제품입니다,4,Spring,늘 구매하는 제품입니다,12
5,2022-04-16,한상 맛있게 잘먹고 있습니다. 역시 탄산은 제로컬라,한상 맛있게 잘먹고 있습니다 역시 탄산은 제로컬라,4,Spring,한상 맛있게 잘먹고 있습니다 역시 탄산은 제로컬라,27
5,2022-04-16,제로는 언제나 옳아요,제로는 언제나 옳아요,4,Spring,제로는 언제나 옳아요,11
5,2022-04-16,제로 칼로리라 부담없이 먹기 참 좋아요.,제로 칼로리라 부담없이 먹기 참 좋아요,4,Spring,제로 칼로리라 부담없이 먹기 참 좋아요,21
5,2022-04-16,정말 맛있습니다. 다시 또 시킬게요,정말 맛있습니다 다시 또 시킬게요,4,Spring,정말 맛있습니다 다시 또 시킬게요,18
5,2022-04-16,최고예요 역시 코카콜라 제로,최고예요 역시 코카콜라 제로,4,Spring,최고예요 역시 코카콜라 제로,15
5,2022-04-16,좋습니다요 좋습니다요,좋습니다요 좋습니다요,4,Spring,좋습니다요 좋습니다요,11
5,2022-04-16,제로콜라 배송도 빠르고 좋아요,제로콜라 배송도 빠르고 좋아요,4,Spring,제로콜라 배송도 빠르고 좋아요,16
5,2022-04-16,소화안될땐 코카콜라 한캔이면 속이 시원해집니다.,소화안될땐 코카콜라 한캔이면 속이 시원해집니다,4,Spring,소화안될땐 코카콜라 한캔이면 속이 시원해집니다,25
5,2022-04-16,코카콜라 제로 떨어지지 않게 쟁여두고 먹어요,코카콜라 제로 떨어지지 않게 쟁여두고 먹어요,4,Spring,코카콜라 제로 떨어지지 않게 쟁여두고 먹어요,24
5,2022-04-16,코카콜라너무조아용!,코카콜라너무조아용,4,Spring,코카콜라너무조아용,9
5,2022-04-16,배송이 빠르고 상품도 만족합니다,배송이 빠르고 상품도 만족합니다,4,Spring,배송이 빠르고 상품도 만족합니다,17
5,2022-04-16,부담없이 먹기 좋아요,부담없이 먹기 좋아요,4,Spring,부담없이 먹기 좋아요,11
5,2022-04-16,제로 콜라 부담없이 먹기 좋아요,제로 콜라 부담없이 먹기 좋아요,4,Spring,제로 콜라 부담없이 먹기 좋아요,17
5,2022-04-16,"저렴하게 구매했어요
제로콜라 맛있습니다!",저렴하게 구매했어요 제로콜라 맛있습니다,4,Spring,저렴하게 구매했어요 제로콜라 맛있습니다,21
5,2022-04-14,싸게 잘샀습니다. 굳,싸게 잘샀습니다 굳,4,Spring,싸게 잘샀습니다 굳,10
5,2022-04-14,가격이 좋아요 역시 코카콜라,가격이 좋아요 역시 코카콜라,4,Spring,가격이 좋아요 역시 코카콜라,15
5,2022-04-12,"재구매입니다
배송빠르고 저렴해요",재구매입니다 배송빠르고 저렴해요,4,Spring,재구매입니다 배송빠르고 저렴해요,17
5,2022-04-10,"배송 빠르게 왔네요
떨어질 때 마다 사둡니다",배송 빠르게 왔네요 떨어질 때 마다 사둡니다,4,Spring,배송 빠르게 왔네요 떨어질 때 마다 사둡니다,24
5,2022-04-09,빠른배송 너무너무 감사합니다,빠른배송 너무너무 감사합니다,4,Spring,빠른배송 너무너무 감사합니다,15
5,2022-04-08,잘 샀어요.다음에 또 구매할께요.,잘 샀어요다음에 또 구매할께요,4,Spring,잘 샀어요다음에 또 구매할께요,16
5,2022-04-08,잘.샀어요. 잘 마실께오,잘샀어요 잘 마실께오,4,Spring,잘샀어요 잘 마실께오,11
5,2022-04-08,잘머ㄱ었어요 재주문 합니다 적당한 사이즈에요,잘머었어요 재주문 합니다 적당한 사이즈에요,4,Spring,잘머었어요 재주문 합니다 적당한 사이즈에요,23
5,2022-04-07,빠른배송으로 물건을 안전하게 잘 받았어요,빠른배송으로 물건을 안전하게 잘 받았어요,4,Spring,빠른배송으로 물건을 안전하게 잘 받았어요,22
5,2022-04-06,"제로콜라 자주먹는 음료수중 하나입니다.
퍼스트먼데이로 저렴하게 구매했어요
감사합니다!! ㅎㅎㅎ",제로콜라 자주먹는 음료수중 하나입니다 퍼스트먼데이로 저렴하게 구매했어요 감사합니다,4,Spring,제로콜라 자주먹는 음료수중 하나입니다 퍼스트먼데이로 저렴하게 구매했어요 감사합니다,45
5,2022-04-05,넘 좋아요 . 감사합니다 .,넘 좋아요 감사합니다,4,Spring,넘 좋아요 감사합니다,11
5,2022-03-31,감사합니다 많이파세요,감사합니다 많이파세요,3,Spring,감사합니다 많이파세요,11
5,2022-03-30,매번 저렴하게 잘 구매하고 있너요 굳,매번 저렴하게 잘 구매하고 있너요 굳,3,Spring,매번 저렴하게 잘 구매하고 있너요 굳,20
5,2022-03-29,아주 매우 좋아요 . 매번 강추입니다,아주 매우 좋아요 매번 강추입니다,3,Spring,아주 매우 좋아요 매번 강추입니다,18
5,2022-03-29,저렴하게 재구매합니다,저렴하게 재구매합니다,3,Spring,저렴하게 재구매합니다,11
4,2022-03-29,맛이좀 달라진거같아요 ㅋ,맛이좀 달라진거같아요,3,Spring,맛이좀 달라진거같아요,11
5,2022-03-25,피자나 치킨등 먹을때 필요해서 항상 구매하는 제로콜라~,피자나 치킨등 먹을때 필요해서 항상 구매하는 제로콜라,3,Spring,피자나 치킨등 먹을때 필요해서 항상 구매하는 제로콜라,29
5,2022-03-14,"한번에 딱 먹기좋은 사이즈라서 좋아요.
가격도 싼거 같아요.",한번에 딱 먹기좋은 사이즈라서 좋아요 가격도 싼거 같아요,3,Spring,한번에 딱 먹기좋은 사이즈라서 좋아요 가격도 싼거 같아요,31
5,2022-03-13,잘샀습니다 감사합니다 ㅎㅎ 네,잘샀습니다 감사합니다 네,3,Spring,잘샀습니다 감사합니다 네,13
4,2022-03-07,코카콜라 코크제로 190,코카콜라 코크제로 190,3,Spring,코카콜라 코크제로 190,13
5,2022-03-03,잘 샀어요. 배송 빨라요.,잘 샀어요 배송 빨라요,3,Spring,잘 샀어요 배송 빨라요,12
5,2022-03-02,쌀때 사서 쟁여놉니다 :),쌀때 사서 쟁여놉니다,3,Spring,쌀때 사서 쟁여놉니다,11
5,2022-03-02,가격도. 좋고 맛도 좋아요,가격도 좋고 맛도 좋아요,3,Spring,가격도 좋고 맛도 좋아요,13
5,2022-03-02,배송빠르고 오프라인보다 훨씬저렴해요,배송빠르고 오프라인보다 훨씬저렴해요,3,Spring,배송빠르고 오프라인보다 훨씬저렴해요,19
5,2022-03-02,"배송도 빠르고 제품도 이상없이 잘 도착 했습니다
강력추천합니다",배송도 빠르고 제품도 이상없이 잘 도착 했습니다 강력추천합니다,3,Spring,배송도 빠르고 제품도 이상없이 잘 도착 했습니다 강력추천합니다,34
5,2022-02-28,쿠폰에 카드할인까지 저렴하게 잘 구입했어요.,쿠폰에 카드할인까지 저렴하게 잘 구입했어요,2,Winter,쿠폰에 카드할인까지 저렴하게 잘 구입했어요,23
5,2022-02-23,코크제로 190ml 행사 자주 했으면!,코크제로 190ml 행사 자주 했으면,2,Winter,코크제로 190ml 행사 자주 했으면,20
5,2022-02-23,항상 마시는 콜라입니다. 배송빠르고 좋네요,항상 마시는 콜라입니다 배송빠르고 좋네요,2,Winter,항상 마시는 콜라입니다 배송빠르고 좋네요,22
5,2022-02-23,좋습니다 감사합니다#~#~,좋습니다 감사합니다,2,Winter,좋습니다 감사합니다,10
5,2022-02-18,좋아요 무설탕이라 안심이네요,좋아요 무설탕이라 안심이네요,2,Winter,좋아요 무설탕이라 안심이네요,15
4,2022-02-18,제로콜라 배송 늦지 않아서 좋았고 이번엔 제대로 주소에 맞게 배달되어 왔어요 또 주문할게요,제로콜라 배송 늦지 않아서 좋았고 이번엔 제대로 주소에 맞게 배달되어 왔어요 또 주문할게요,2,Winter,제로콜라 배송 늦지 않아서 좋았고 이번엔 제대로 주소에 맞게 배달되어 왔어요 또 주문할게요,50
5,2022-02-17,"유통기한도2년이고 좋아요
계속사는중",유통기한도2년이고 좋아요 계속사는중,2,Winter,유통기한도2년이고 좋아요 계속사는중,19
5,2022-02-17,"가장 저렴하고
좋아요",가장 저렴하고 좋아요,2,Winter,가장 저렴하고 좋아요,11
5,2022-02-13,배송도 빨리와서 좋아용,배송도 빨리와서 좋아용,2,Winter,배송도 빨리와서 좋아용,12
5,2022-02-10,"롯데온 가격대가 제일 좋아요, 재구매하게 되네요~",롯데온 가격대가 제일 좋아요 재구매하게 되네요,2,Winter,롯데온 가격대가 제일 좋아요 재구매하게 되네요,25
5,2022-02-10,배송 빠르고 좋아요,배송 빠르고 좋아요,2,Winter,배송 빠르고 좋아요,10
5,2022-02-10,시원해서 늘 쟁여두고 있어요,시원해서 늘 쟁여두고 있어요,2,Winter,시원해서 늘 쟁여두고 있어요,15
5,2022-02-10,배송 빠르고 간단히 먹기좋아요,배송 빠르고 간단히 먹기좋아요,2,Winter,배송 빠르고 간단히 먹기좋아요,16
5,2022-02-09,싸게 잘 샀어요 번창하세요,싸게 잘 샀어요 번창하세요,2,Winter,싸게 잘 샀어요 번창하세요,14
5,2022-02-05,만족스럽습니다. 저렴한 가격으로 구매했어요 배송도 비교적 빠르게 온 편인 것 같아서 괜찮았아요. 추천합니다 만족해요 재구매의사 있습니다~,만족스럽습니다 저렴한 가격으로 구매했어요 배송도 비교적 빠르게 온 편인 것 같아서 괜찮았아요 추천합니다 만족해요 재구매의사 있습니다,2,Winter,만족스럽습니다 저렴한 가격으로 구매했어요 배송도 비교적 빠르게 온 편인 것 같아서 괜찮았아요 추천합니다 만족해요 재구매의사 있습니다,73
5,2022-02-03,맛있게 잘 마시고있습니다,맛있게 잘 마시고있습니다,2,Winter,맛있게 잘 마시고있습니다,13
5,2022-01-29,배송빠르고상품좋아요,배송빠르고상품좋아요,1,Winter,배송빠르고상품좋아요,10
5,2022-01-26,항상 집에 있어**서 ~~쿠폰으로 싸게 구매 했어요,항상 집에 있어서 쿠폰으로 싸게 구매 했어요,1,Winter,항상 집에 있어서 쿠폰으로 싸게 구매 했어요,24
5,2022-01-25,맛있어요 다이어트콜라라 조금 부담없이 마셔요,맛있어요 다이어트콜라라 조금 부담없이 마셔요,1,Winter,맛있어요 다이어트콜라라 조금 부담없이 마셔요,24
5,2022-01-25,다이어트 콜라라 얘들마시라고 샀네요,다이어트 콜라라 얘들마시라고 샀네요,1,Winter,다이어트 콜라라 얘들마시라고 샀네요,19
3,2022-01-24,제로보다 그냥 기본이 나아요,제로보다 그냥 기본이 나아요,1,Winter,제로보다 그냥 기본이 나아요,15
5,2022-01-22,빠른배송 만족합니다^^ 사이즈가 밥 먹고 입가심으로 딱 좋아요~,빠른배송 만족합니다 사이즈가 밥 먹고 입가심으로 딱 좋아요,1,Winter,빠른배송 만족합니다 사이즈가 밥 먹고 입가심으로 딱 좋아요,32
5,2022-01-16,항상 잘 먹고 있습니다,항상 잘 먹고 있습니다,1,Winter,항상 잘 먹고 있습니다,12
5,2022-01-13,"제로콜라는 뭐다?
뭐다?",제로콜라는 뭐다 뭐다,1,Winter,제로콜라는 뭐다 뭐다,11
5,2022-01-13,수고하세요 감사드립니다 강추합니다,수고하세요 감사드립니다 강추합니다,1,Winter,수고하세요 감사드립니다 강추합니다,18
4,2022-01-11,별 하나 뺀건 포장도없이 비닐위에 주소 붙여서 배송이 왔다.,별 하나 뺀건 포장도없이 비닐위에 주소 붙여서 배송이 왔다,1,Winter,별 하나 뺀건 포장도없이 비닐위에 주소 붙여서 배송이 왔다,32
5,2022-01-03,저렴하게구매해서 잘 먹고있네요.한번마시기 딱 좋앙요,저렴하게구매해서 잘 먹고있네요한번마시기 딱 좋앙요,1,Winter,저렴하게구매해서 잘 먹고있네요한번마시기 딱 좋앙요,27
5,2022-01-03,배송도 빠르고 만족해요~,배송도 빠르고 만족해요,1,Winter,배송도 빠르고 만족해요,12
5,2021-12-31,칼로리 걱정없이 탄산음료를 마음껏 즐길 수 있어요. 가격도 무난무난,칼로리 걱정없이 탄산음료를 마음껏 즐길 수 있어요 가격도 무난무난,12,Winter,칼로리 걱정없이 탄산음료를 마음껏 즐길 수 있어요 가격도 무난무난,36
4,2021-12-30,코카콜라 제로에 중독되었습니다 좋아요 ㅎㅎㅎ,코카콜라 제로에 중독되었습니다 좋아요,12,Winter,코카콜라 제로에 중독되었습니다 좋아요,20
4,2021-12-30,잘 받았습니다......,잘 받았습니다,12,Winter,잘 받았습니다,7
5,2021-12-29,배송 오래걸렸지만 무사히 잘 왔습니다 리뉴얼된거 존맛이네요,배송 오래걸렸지만 무사히 잘 왔습니다 리뉴얼된거 존맛이네요,12,Winter,배송 오래걸렸지만 무사히 잘 왔습니다 리뉴얼된거 존맛이네요,32
5,2021-12-29,항상.잘 먹고 있습니다,항상잘 먹고 있습니다,12,Winter,항상잘 먹고 있습니다,11
5,2021-12-29,늘쟁여둬요ㅋㅋ남편이좋아합니다,늘쟁여둬요남편이좋아합니다,12,Winter,늘쟁여둬요남편이좋아합니다,13
5,2021-12-28,가격도 좋고 배송이 엄청 빨라요!!,가격도 좋고 배송이 엄청 빨라요,12,Winter,가격도 좋고 배송이 엄청 빨라요,17
4,2021-12-28,빨리와서좋아여 맛잇어요,빨리와서좋아여 맛잇어요,12,Winter,빨리와서좋아여 맛잇어요,12
5,2021-12-28,"저렴하게 잘 샀는데
날이 추워서 터져서 왔어요ㅠㅠ
다행히 배송해주시는분께서 그래도 수평으로 들고 와주셔서 많이 흐르진 않았네요ㅠㅠㅋㅋ",저렴하게 잘 샀는데 날이 추워서 터져서 왔어요 다행히 배송해주시는분께서 그래도 수평으로 들고 와주셔서 많이 흐르진 않았네요,12,Winter,저렴하게 잘 샀는데 날이 추워서 터져서 왔어요 다행히 배송해주시는분께서 그래도 수평으로 들고 와주셔서 많이 흐르진 않았네요,68
2,2021-12-28,"배송 상태가 아쉽네요.
캔이 저리 되어서...닦느랴 힘들었네요",배송 상태가 아쉽네요 캔이 저리 되어서닦느랴 힘들었네요,12,Winter,배송 상태가 아쉽네요 캔이 저리 되어서닦느랴 힘들었네요,30
2,2021-12-27,"터져서 다 새고 난리도아니네요ㅡㅡ
포장을 좀더 확실하게해주시지 아까운 콜라만 버렸네요;;",터져서 다 새고 난리도아니네요 포장을 좀더 확실하게해주시지 아까운 콜라만 버렸네요,12,Winter,터져서 다 새고 난리도아니네요 포장을 좀더 확실하게해주시지 아까운 콜라만 버렸네요,45
5,2021-12-27,언제나 제일 맛있게 먹고있어요,언제나 제일 맛있게 먹고있어요,12,Winter,언제나 제일 맛있게 먹고있어요,16
5,2021-12-27,"코크제로 용기가 변경됐네요,,",코크제로 용기가 변경됐네요,12,Winter,코크제로 용기가 변경됐네요,14
5,2021-12-26,저렴하게 구매했어요,저렴하게 구매했어요,12,Winter,저렴하게 구매했어요,10
5,2021-12-25,"좋아요
좋은가격
맛있는 제품",좋아요 좋은가격 맛있는 제품,12,Winter,좋아요 좋은가격 맛있는 제품,15
4,2021-12-25,워낙 탄산음료를 좋아해서 소포장보단 앙이 많은 것이 좋아서 샀어요. 소포장보다는 가격도 저렴해서 좋아요,워낙 탄산음료를 좋아해서 소포장보단 앙이 많은 것이 좋아서 샀어요 소포장보다는 가격도 저렴해서 좋아요,12,Winter,워낙 탄산음료를 좋아해서 소포장보단 앙이 많은 것이 좋아서 샀어요 소포장보다는 가격도 저렴해서 좋아요,56
5,2021-12-24,크리스 미스 파티에 사용할께요,크리스 미스 파티에 사용할께요,12,Winter,크리스 미스 파티에 사용할께요,16
5,2021-12-24,"저렴하게 잘 구매한것 같아요
배송빠르고 좋아요",저렴하게 잘 구매한것 같아요 배송빠르고 좋아요,12,Winter,저렴하게 잘 구매한것 같아요 배송빠르고 좋아요,25
5,2021-12-23,저렴하게 잘샀ㅈ어요. 늘구매하는 상품입니다.,저렴하게 잘샀어요 늘구매하는 상품입니다,12,Winter,저렴하게 잘샀어요 늘구매하는 상품입니다,21
5,2021-12-23,감사합니다. ...,감사합니다,12,Winter,감사합니다,5
5,2021-12-23,상품 만족합니다 좋습니다,상품 만족합니다 좋습니다,12,Winter,상품 만족합니다 좋습니다,13
5,2021-12-22,"배송빠르고 상품 좋습니다.
감사합니다.",배송빠르고 상품 좋습니다 감사합니다,12,Winter,배송빠르고 상품 좋습니다 감사합니다,19
5,2021-12-22,가볍게 먹기 좋아요 양도 적당해요,가볍게 먹기 좋아요 양도 적당해요,12,Winter,가볍게 먹기 좋아요 양도 적당해요,18
5,2021-12-19,콜라가제일싸요!!좋아요,콜라가제일싸요좋아요,12,Winter,콜라가제일싸요좋아요,10
5,2021-12-18,잘받았습니다 감사합니다,잘받았습니다 감사합니다,12,Winter,잘받았습니다 감사합니다,12
5,2021-12-15,할인쿠폰 받아서 잘 샀어요. 11번가 에서 11일에 쿠폰 좋길래 여기 세박스랑 거기 세박스랑 해서 90개씩 샀더니 현관이 꽉찹니다.,할인쿠폰 받아서 잘 샀어요 11번가 에서 11일에 쿠폰 좋길래 여기 세박스랑 거기 세박스랑 해서 90개씩 샀더니 현관이 꽉찹니다,12,Winter,할인쿠폰 받아서 잘 샀어요 11번가 에서 11일에 쿠폰 좋길래 여기 세박스랑 거기 세박스랑 해서 90개씩 샀더니 현관이 꽉찹니다,71
5,2021-12-15,탄산은 제로콜라만 마시고 있어서 롯데에서 세일 할때마다 구매하고 있어요 이번에도 저렴한 가격에 득템 해서 당분간 잘마실꺼같아요 사이즈가 한번에 먹기 좋아요,탄산은 제로콜라만 마시고 있어서 롯데에서 세일 할때마다 구매하고 있어요 이번에도 저렴한 가격에 득템 해서 당분간 잘마실꺼같아요 사이즈가 한번에 먹기 좋아요,12,Winter,탄산은 제로콜라만 마시고 있어서 롯데에서 세일 할때마다 구매하고 있어요 이번에도 저렴한 가격에 득템 해서 당분간 잘마실꺼같아요 사이즈가 한번에 먹기 좋아요,86
5,2021-12-15,늘 쟁여놓고 있어요. 떨어지면 아쉬워요.,늘 쟁여놓고 있어요 떨어지면 아쉬워요,12,Winter,늘 쟁여놓고 있어요 떨어지면 아쉬워요,20
5,2021-12-14,"늘 저렴하게 매번 구매하고 있어요
아주 좋아요~",늘 저렴하게 매번 구매하고 있어요 아주 좋아요,12,Winter,늘 저렴하게 매번 구매하고 있어요 아주 좋아요,25
5,2021-12-14,제로콜라는 처음인데 한번 먹어보려고 주문했어요,제로콜라는 처음인데 한번 먹어보려고 주문했어요,12,Winter,제로콜라는 처음인데 한번 먹어보려고 주문했어요,25
5,2021-12-13,말해뭐해요너무맛있는코카콜라,말해뭐해요너무맛있는코카콜라,12,Winter,말해뭐해요너무맛있는코카콜라,14
5,2021-12-12,아주 좋아요~~~~~~,아주 좋아요,12,Winter,아주 좋아요,6
5,2021-12-12,전 이사이즈가 딱 좋더라구요 355는 항상 남겨서 버리거든요,전 이사이즈가 딱 좋더라구요 355는 항상 남겨서 버리거든요,12,Winter,전 이사이즈가 딱 좋더라구요 355는 항상 남겨서 버리거든요,33
5,2021-12-12,조아요조아조아요조아조아요조아요조아조아요조아조아요,조아요조아조아요조아조아요조아요조아조아요조아조아요,12,Winter,조아요조아조아요조아조아요조아요조아조아요조아조아요,26
5,2021-12-11,배송도 빠르고 싸요,배송도 빠르고 싸요,12,Winter,배송도 빠르고 싸요,10
5,2021-12-10,저렴하게 잘샀어요. 행사 많이 해쥬세요^^,저렴하게 잘샀어요 행사 많이 해쥬세요,12,Winter,저렴하게 잘샀어요 행사 많이 해쥬세요,20
5,2021-12-09,배송 빠르고 만족합니다.,배송 빠르고 만족합니다,12,Winter,배송 빠르고 만족합니다,12
5,2021-12-09,"믿고 마시는 음료예요..
양도 적당하고 가격도 좋아 애용합니다",믿고 마시는 음료예요 양도 적당하고 가격도 좋아 애용합니다,12,Winter,믿고 마시는 음료예요 양도 적당하고 가격도 좋아 애용합니다,32
